ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1773327223721,sta2,200,7.044,02:00:00:00:02:00,-64.0
1773327223863,sta2,200,8.434,02:00:00:00:02:00,-64.0
1773327224004,sta2,200,7.618,02:00:00:00:02:00,-64.0
1773327224143,sta2,200,5.668,02:00:00:00:02:00,-64.0
1773327224281,sta2,200,5.868,02:00:00:00:02:00,-64.0
1773327224418,sta2,200,8.514,02:00:00:00:02:00,-64.0
1773327224558,sta2,200,7.945,02:00:00:00:02:00,-64.0
1773327224700,sta2,200,7.065,02:00:00:00:02:00,-64.0
1773327224840,sta2,200,8.994,02:00:00:00:02:00,-64.0
1773327224981,sta2,200,11.898,02:00:00:00:02:00,-64.0
1773327225127,sta2,200,8.555,02:00:00:00:02:00,-64.0
1773327225269,sta2,200,7.019,02:00:00:00:02:00,-64.0
1773327225410,sta2,200,7.897,02:00:00:00:02:00,-64.0
1773327225551,sta2,200,7.006,02:00:00:00:02:00,-64.0
1773327225690,sta2,200,6.309,02:00:00:00:02:00,-64.0
1773327225831,sta2,200,7.214,02:00:00:00:02:00,-64.0
1773327225970,sta2,200,7.676,02:00:00:00:02:00,-64.0
1773327226110,sta2,200,8.021,02:00:00:00:02:00,-64.0
1773327226251,sta2,200,8.485,02:00:00:00:02:00,-64.0
1773327226391,sta2,200,7.269,02:00:00:00:02:00,-64.0
1773327226531,sta2,200,10.453,02:00:00:00:02:00,-64.0
1773327226676,sta2,200,7.794,02:00:00:00:02:00,-64.0
1773327226818,sta2,200,6.45,02:00:00:00:02:00,-64.0
1773327226957,sta2,200,7.335,02:00:00:00:02:00,-64.0
1773327227096,sta2,200,7.897,02:00:00:00:02:00,-64.0
1773327227237,sta2,200,7.71,02:00:00:00:02:00,-64.0
1773327227376,sta2,200,7.462,02:00:00:00:02:00,-64.0
1773327227515,sta2,200,6.538,02:00:00:00:02:00,-64.0
1773327227655,sta2,200,7.198,02:00:00:00:02:00,-64.0
1773327227796,sta2,200,9.42,02:00:00:00:02:00,-64.0
1773327227936,sta2,200,8.758,02:00:00:00:02:00,-64.0
1773327228079,sta2,200,7.754,02:00:00:00:02:00,-64.0
1773327228217,sta2,200,7.494,02:00:00:00:02:00,-64.0
1773327228356,sta2,200,6.83,02:00:00:00:02:00,-64.0
1773327228496,sta2,200,9.425,02:00:00:00:02:00,-64.0
1773327228638,sta2,200,7.205,02:00:00:00:02:00,-64.0
1773327228777,sta2,200,6.135,02:00:00:00:02:00,-64.0
1773327228915,sta2,200,6.468,02:00:00:00:02:00,-64.0
1773327229054,sta2,200,7.761,02:00:00:00:02:00,-64.0
1773327229196,sta2,200,7.697,02:00:00:00:02:00,-64.0
1773327229335,sta2,200,10.337,02:00:00:00:02:00,-64.0
1773327229477,sta2,200,6.987,02:00:00:00:02:00,-64.0
1773327229616,sta2,200,6.68,02:00:00:00:02:00,-64.0
1773327229755,sta2,200,8.178,02:00:00:00:02:00,-64.0
1773327229895,sta2,200,7.804,02:00:00:00:02:00,-64.0
1773327230038,sta2,200,9.511,02:00:00:00:02:00,-64.0
1773327230180,sta2,200,8.073,02:00:00:00:02:00,-64.0
1773327230322,sta2,200,6.683,02:00:00:00:02:00,-64.0
1773327230461,sta2,200,6.736,02:00:00:00:02:00,-64.0
1773327230598,sta2,200,7.56,02:00:00:00:02:00,-64.0
1773327230737,sta2,200,7.036,02:00:00:00:02:00,-64.0
1773327230879,sta2,200,7.759,02:00:00:00:02:00,-64.0
1773327231018,sta2,200,11.217,02:00:00:00:02:00,-64.0
1773327231165,sta2,200,7.974,02:00:00:00:02:00,-64.0
1773327231305,sta2,200,7.183,02:00:00:00:02:00,-64.0
1773327231445,sta2,200,5.624,02:00:00:00:02:00,-64.0
1773327231582,sta2,200,6.954,02:00:00:00:02:00,-64.0
1773327231720,sta2,200,6.276,02:00:00:00:02:00,-64.0
1773327231858,sta2,200,8.184,02:00:00:00:02:00,-64.0
1773327232001,sta2,200,8.149,02:00:00:00:02:00,-64.0
1773327232142,sta2,200,6.629,02:00:00:00:02:00,-64.0
1773327232281,sta2,200,7.689,02:00:00:00:02:00,-64.0
1773327232422,sta2,200,8.264,02:00:00:00:02:00,-64.0
1773327232565,sta2,200,9.073,02:00:00:00:02:00,-64.0
1773327232710,sta2,200,7.855,02:00:00:00:02:00,-64.0
1773327232853,sta2,200,7.947,02:00:00:00:02:00,-64.0
1773327232996,sta2,200,6.67,02:00:00:00:02:00,-64.0
1773327233137,sta2,200,10.715,02:00:00:00:02:00,-64.0
1773327233282,sta2,200,10.642,02:00:00:00:02:00,-64.0
1773327233428,sta2,200,9.561,02:00:00:00:02:00,-64.0
1773327233570,sta2,200,8.274,02:00:00:00:02:00,-64.0
1773327233709,sta2,200,8.542,02:00:00:00:02:00,-64.0
1773327233851,sta2,200,7.754,02:00:00:00:02:00,-64.0
1773327233993,sta2,200,8.391,02:00:00:00:02:00,-64.0
1773327234132,sta2,200,9.397,02:00:00:00:02:00,-64.0
1773327234277,sta2,200,7.313,02:00:00:00:02:00,-64.0
1773327234416,sta2,200,6.577,02:00:00:00:02:00,-64.0
1773327234556,sta2,200,6.229,02:00:00:00:02:00,-64.0
1773327234695,sta2,200,7.732,02:00:00:00:02:00,-64.0
1773327234833,sta2,200,6.547,02:00:00:00:02:00,-64.0
1773327234975,sta2,200,7.911,02:00:00:00:02:00,-64.0
1773327235114,sta2,200,6.823,02:00:00:00:02:00,-64.0
1773327235253,sta2,200,9.171,02:00:00:00:02:00,-64.0
1773327235397,sta2,200,7.336,02:00:00:00:02:00,-64.0
1773327235535,sta2,200,7.378,02:00:00:00:02:00,-64.0
1773327235677,sta2,200,8.359,02:00:00:00:02:00,-64.0
1773327235817,sta2,200,7.769,02:00:00:00:02:00,-64.0
1773327235957,sta2,200,7.492,02:00:00:00:02:00,-64.0
1773327236099,sta2,200,8.642,02:00:00:00:02:00,-64.0
1773327236242,sta2,200,7.187,02:00:00:00:02:00,-64.0
1773327236383,sta2,200,6.332,02:00:00:00:02:00,-64.0
1773327236523,sta2,200,9.036,02:00:00:00:02:00,-64.0
1773327236667,sta2,200,8.118,02:00:00:00:02:00,-64.0
1773327236808,sta2,200,7.598,02:00:00:00:02:00,-64.0
