ts_ms,sta,ap,rssi_dbm
1772833389067,sta2,,
1772833390067,sta1,,
1772833390067,sta2,,
1772833391068,sta1,,
1772833391068,sta2,,
1772833392068,sta1,,
1772833392068,sta2,,
1772833393068,sta1,,
1772833393068,sta2,,
1772833394069,sta1,,
1772833394069,sta2,,
1772833395069,sta1,,
1772833395069,sta2,,
1772833396069,sta1,,
1772833396069,sta2,,
1772833397070,sta1,,
1772833397070,sta2,,
1772833398070,sta1,,
1772833398070,sta2,,
1772833399071,sta1,,
1772833399071,sta2,,
1772833400071,sta1,,
1772833400071,sta2,,
1772833401071,sta1,,
1772833401071,sta2,,
1772833402072,sta1,,
1772833402072,sta2,,
1772833403072,sta1,,
1772833403072,sta2,,
1772833404073,sta1,,
1772833404073,sta2,,
1772833405073,sta1,,
1772833405073,sta2,,
1772833406073,sta1,,
1772833406073,sta2,,
1772833407074,sta1,,
1772833407074,sta2,,
1772833408074,sta1,,
1772833408074,sta2,,
1772833409074,sta1,,
1772833409074,sta2,,
1772833410075,sta1,,
1772833410075,sta2,,
1772833411075,sta1,,
1772833411075,sta2,,
1772833412075,sta1,,
1772833412075,sta2,,
1772833413075,sta1,,
1772833413075,sta2,,
1772833414076,sta1,,
1772833414076,sta2,,
1772833415076,sta1,,
1772833415076,sta2,,
1772833416076,sta1,,
1772833416076,sta2,,
1772833417077,sta1,,
1772833417077,sta2,,
1772833418077,sta1,,
1772833418077,sta2,,
1772833419078,sta1,,
1772833419078,sta2,,
1772833420078,sta1,,
1772833420078,sta2,,
1772833421079,sta1,,
1772833421079,sta2,,
1772833422079,sta1,,
1772833422079,sta2,,
1772833423079,sta1,,
1772833423079,sta2,,
1772833424080,sta1,,
1772833424080,sta2,,
1772833425080,sta1,,
1772833425080,sta2,,
1772833426080,sta1,,
1772833426080,sta2,,
1772833427080,sta1,,
1772833427080,sta2,,
1772833428081,sta1,,
1772833428081,sta2,,
1772833429081,sta1,,
1772833429081,sta2,,
1772833430082,sta1,,
1772833430082,sta2,,
1772833431082,sta1,,
1772833431082,sta2,,
1772833432082,sta1,,
1772833432082,sta2,,
1772833433083,sta1,,
1772833433083,sta2,,
1772833434083,sta1,,
1772833434083,sta2,,
1772833435083,sta1,,
1772833435083,sta2,,
1772833436084,sta1,,
1772833436084,sta2,,
1772833437084,sta1,,
1772833437084,sta2,,
1772833438084,sta1,,
1772833438084,sta2,,
1772833439085,sta1,,
1772833439085,sta2,,
1772833440085,sta1,,
1772833440085,sta2,,
1772833441085,sta1,,
1772833441085,sta2,,
1772833442086,sta1,,
1772833442086,sta2,,
1772833443086,sta1,,
1772833443086,sta2,,
1772833444086,sta1,,
1772833444086,sta2,,
1772833445087,sta1,,
1772833445087,sta2,,
