ts_ms,sta,status_code,latency_ms,ap,rssi_dbm
1772737092897,sta2,200,23.302,ap1,-49.0
1772737092972,sta1,200,25.194,ap1,-49.0
1772737092973,sta2,200,24.926,ap1,-49.0
1772737093048,sta2,200,24.832,ap1,-49.0
1772737093048,sta1,200,25.394,ap1,-49.0
1772737093122,sta1,200,23.298,ap1,-49.0
1772737093123,sta2,200,23.905,ap1,-49.0
1772737093195,sta2,200,22.203,ap1,-49.0
1772737093196,sta1,200,23.057,ap1,-49.0
1772737093268,sta2,200,22.2,ap1,-49.0
1772737093268,sta1,200,21.885,ap1,-49.0
1772737093341,sta2,200,22.206,ap1,-49.0
1772737093341,sta1,200,22.285,ap1,-49.0
1772737093415,sta1,200,24.132,ap1,-49.0
1772737093416,sta2,200,24.989,ap1,-49.0
1772737093489,sta1,200,23.662,ap1,-49.0
1772737093489,sta2,200,23.413,ap1,-49.0
1772737093565,sta1,200,25.32,ap1,-49.0
1772737093566,sta2,200,25.919,ap1,-49.0
1772737093637,sta1,200,22.238,ap1,-49.0
1772737093638,sta2,200,21.835,ap1,-49.0
1772737093712,sta1,200,24.077,ap1,-49.0
1772737093712,sta2,200,24.107,ap1,-49.0
1772737093787,sta2,200,23.948,ap1,-49.0
1772737093787,sta1,200,24.204,ap1,-49.0
1772737093862,sta1,200,24.398,ap1,-49.0
1772737093862,sta2,200,24.654,ap1,-49.0
1772737093938,sta1,200,25.359,ap1,-49.0
1772737093938,sta2,200,25.246,ap1,-49.0
1772737094012,sta1,200,23.831,ap1,-49.0
1772737094013,sta2,200,24.365,ap1,-49.0
1772737094085,sta1,200,22.369,ap1,-49.0
1772737094085,sta2,200,22.61,ap1,-49.0
1772737094159,sta2,200,23.165,ap1,-49.0
1772737094159,sta1,200,24.21,ap1,-49.0
1772737094235,sta1,200,26.051,ap1,-49.0
1772737094236,sta2,200,26.614,ap1,-49.0
1772737094310,sta1,200,24.347,ap1,-49.0
1772737094311,sta2,200,24.626,ap1,-49.0
1772737094385,sta2,200,24.272,ap1,-49.0
1772737094386,sta1,200,24.933,ap1,-49.0
1772737094459,sta1,200,22.763,ap1,-49.0
1772737094459,sta2,200,23.347,ap1,-49.0
1772737094532,sta1,200,22.432,ap1,-49.0
1772737094533,sta2,200,23.216,ap1,-49.0
1772737094606,sta1,200,23.595,ap1,-49.0
1772737094607,sta2,200,23.385,ap1,-49.0
1772737094680,sta1,200,23.757,ap1,-49.0
1772737094681,sta2,200,24.237,ap1,-49.0
1772737094755,sta2,200,24.094,ap1,-49.0
1772737094756,sta1,200,25.459,ap1,-49.0
1772737094828,sta1,200,21.408,ap1,-49.0
1772737094828,sta2,200,22.512,ap1,-49.0
1772737094900,sta2,200,21.076,ap1,-49.0
1772737094901,sta1,200,22.739,ap1,-49.0
1772737094975,sta1,200,24.202,ap1,-49.0
1772737094976,sta2,200,25.404,ap1,-49.0
1772737095048,sta1,200,22.758,ap1,-49.0
1772737095049,sta2,200,23.138,ap1,-49.0
1772737095121,sta1,200,22.353,ap1,-49.0
1772737095123,sta2,200,23.389,ap1,-49.0
1772737095194,sta1,200,22.674,ap1,-49.0
1772737095195,sta2,200,22.151,ap1,-49.0
1772737095268,sta2,200,22.793,ap1,-49.0
1772737095268,sta1,200,24.054,ap1,-49.0
1772737095343,sta2,200,24.484,ap1,-49.0
1772737095343,sta1,200,24.681,ap1,-49.0
1772737095417,sta1,200,23.494,ap1,-49.0
1772737095417,sta2,200,23.846,ap1,-49.0
1772737095491,sta2,200,22.942,ap1,-49.0
1772737095491,sta1,200,23.278,ap1,-49.0
1772737095564,sta1,200,22.755,ap1,-49.0
1772737095565,sta2,200,23.383,ap1,-49.0
1772737095637,sta1,200,22.159,ap1,-49.0
1772737095637,sta2,200,22.47,ap1,-49.0
1772737095712,sta2,200,24.188,ap1,-49.0
1772737095713,sta1,200,25.519,ap1,-49.0
1772737095785,sta2,200,22.773,ap1,-49.0
1772737095788,sta1,200,22.807,ap1,-49.0
1772737095859,sta1,200,20.257,ap1,-49.0
1772737095859,sta2,200,23.309,ap1,-49.0
1772737095934,sta1,200,24.952,ap1,-49.0
1772737095934,sta2,200,25.165,ap1,-49.0
1772737096006,sta2,200,21.41,ap1,-49.0
1772737096007,sta1,200,22.204,ap1,-49.0
1772737096081,sta2,200,24.535,ap1,-49.0
1772737096082,sta1,200,24.683,ap1,-49.0
1772737096155,sta1,200,22.826,ap1,-49.0
1772737096156,sta2,200,24.873,ap1,-49.0
1772737096232,sta1,200,26.439,ap1,-49.0
